order_id,user_id,collect_time,active_id,active_type,status,amount
138046679,22227,1765211974,5,3,2,894
119941175,33784,1763474545,5,3,1,886
135124272,24196,1764701826,5,3,2,471
109649616,48331,1765032149,5,3,1,560
113726718,48331,1763327605,5,3,2,557
127536804,40472,1764413470,5,3,2,853
135651450,50082,1765543427,5,3,2,821
120879455,86532,1764513335,5,3,2,547
114939978,69669,1765338631,5,3,2,421
111739290,59215,1763669894,3,2,2,56
120521859,72739,1767023804,5,3,2,476
135129351,25878,1764096938,5,3,2,846
105237218,24196,1766842233,5,3,2,326
128021598,33784,1767048487,10,5,2,129
127833854,59215,1766906350,5,3,2,359
118810825,45715,1766991073,5,3,2,687
132262609,77625,1767016623,6,3,1,166
127071053,60043,1764208007,3,2,2,279
124033171,22135,1766463427,5,3,2,348
128197225,35750,1766404009,5,3,2,548
137900355,33784,1762975578,5,3,2,396
149588468,66235,1763990168,6,3,2,20
132520581,71868,1763325811,5,3,2,414
111829054,23499,1765731205,11,2,2,232
125877018,48693,1764766867,5,3,2,433
128477178,50082,1763583513,2,1,2,251
121011210,46817,1766425407,5,3,2,499
136246758,19949,1763947750,5,3,2,906
112801397,75866,1766626110,5,3,2,786
120853018,82210,1764242867,5,3,2,845
142049518,51279,1763941115,10,5,2,156
135888284,21731,1766362563,10,5,2,48
107430317,69791,1765348027,5,3,3,382
136303299,30093,1766717015,11,2,2,217
131398398,45993,1766608858,7,4,2,253
123690712,66235,1765170194,5,3,3,754
120567281,55622,1763238217,5,3,2,941
100959846,11436,1762600492,10,5,2,254
135079995,43568,1763321787,5,3,2,568
117143753,29849,1764793791,5,3,2,415
116997372,82988,1766344728,5,3,2,385
110806313,68832,1764753171,5,3,2,575
107638096,87309,1765554613,12,1,2,81
140431116,39754,1764460595,8,4,2,41
117732853,30093,1765070149,5,3,2,481
113342301,76273,1764416544,5,3,2,772
132760434,27742,1764742894,5,3,2,892
128973137,48693,1765000171,5,3,2,873
124223399,65225,1764759592,5,3,2,417
134748278,25878,1763443167,5,3,2,614
130314174,57130,1763536402,5,3,2,401
128996180,34579,1766803870,9,5,2,101
113401763,13262,1763002388,12,1,2,228
132649221,49928,1764352766,12,1,2,229
114173748,76885,1764462236,5,3,2,899
128669252,45993,1764963775,6,3,2,79
138519811,74640,1765856253,5,3,2,654
130288820,75866,1764206300,5,3,2,496
131180985,19949,1764082922,5,3,1,720
105124352,50726,1763297709,5,3,2,893
114313839,76002,1765503007,5,3,2,348
115788755,46323,1764574727,5,3,2,566
149613910,17095,1763876437,5,3,2,831
103669171,14167,1765146750,10,5,2,11
122089193,34001,1763144055,5,3,2,998
137718417,64121,1764308263,5,3,2,501
146271432,39611,1765205922,5,3,2,434
130522230,26508,1765413006,5,3,2,683
138559476,18585,1765988531,6,3,2,123
133179583,66235,1763808351,5,3,2,622
143720447,43568,1763950229,10,5,2,44
125371036,34001,1763854677,5,3,2,765
116671367,64121,1766102419,12,1,2,139
119176968,32772,1766190087,5,3,2,418
123835528,87309,1765995374,5,3,2,546
120909764,85834,1763077519,2,1,2,86
113040904,65225,1763793587,5,3,2,379
101113552,67654,1764624805,5,3,2,560
111064834,63012,1766656986,11,2,2,45
119004068,59669,1764429456,7,4,2,213
132195134,71868,1765464839,6,3,2,14
121700330,51279,1764132367,5,3,2,905
109886819,33352,1766333378,5,3,1,477
142089893,40284,1763286761,8,4,2,109
140727226,54433,1765253073,10,5,4,44
117151081,64121,1763242413,6,3,2,238
120952588,82798,1766976123,5,3,2,767
142070447,85000,1763356948,5,3,2,537
120387321,29387,1765075862,12,1,2,21
123494608,84986,1764984843,5,3,2,995
149316147,32772,1767024094,3,2,2,227
103617519,59669,1765026141,5,3,2,371
119907597,41223,1763276310,5,3,2,754
148276414,23499,1766561741,9,5,2,194
134885930,66235,1765413390,8,4,2,95
149864072,35750,1766982226,5,3,2,933
106440385,39611,1763657680,8,4,2,300
124161723,43314,1765878631,8,4,2,298
132063317,64893,1766679617,5,3,2,725
115718111,88442,1763544421,5,3,2,303
108815562,35627,1767051388,5,3,2,685
121436227,30093,1765481240,7,4,2,78
106658115,23357,1764393407,3,2,2,295
128750290,54147,1764800004,5,3,1,706
132453062,59669,1766774967,5,3,2,488
113457855,29849,1765354785,5,3,2,558
121773658,82210,1764373156,5,3,2,552
110349557,55622,1767090419,5,3,2,725
140781462,25878,1764987771,5,3,2,452
102613767,50726,1763817001,5,3,3,827
114935681,64121,1763428339,5,3,3,762
105863005,45715,1765895531,5,3,2,622
144924499,81403,1764139988,8,4,2,191
125645574,17850,1766329978,10,5,2,28
149815371,45715,1763213678,5,3,3,684
135951199,78606,1765445608,5,3,2,902
102528082,78606,1764641104,10,5,2,51
122088424,68832,1766884390,3,2,2,212
144784015,57728,1766402696,5,3,2,379
115340032,63012,1766100868,5,3,2,446
101763509,48331,1766284383,5,3,2,657
121095802,50726,1764017581,5,3,2,698
101611999,22227,1763685193,5,3,2,820
127912535,34579,1766663622,5,3,2,559
116283817,37655,1763199549,5,3,2,468
136573636,32462,1763996136,5,3,2,688
138553515,84780,1766010339,8,4,2,155
114490035,39754,1766492890,5,3,2,678
102139761,37258,1763163182,5,3,2,578
131734142,25339,1763137637,5,3,2,687
132499520,69669,1766489091,8,4,2,169
135116194,50082,1763060743,5,3,2,907
103111547,15936,1766994510,5,3,2,760
135347139,59215,1763579159,5,3,2,319
137761844,23357,1766293610,5,3,2,685
112193969,27742,1766831768,5,3,2,396
149830753,81403,1764834734,1,1,2,40
125416576,57728,1765958162,9,5,2,189
110198215,82988,1764238338,5,3,2,526
117711808,66935,1766732749,5,3,2,465
142480840,85834,1763086282,11,2,2,59
148859435,52315,1766289157,5,3,2,578
125305564,37655,1765320229,10,5,2,192
126654379,17850,1765775619,5,3,2,736
131416411,76885,1763002993,5,3,2,758
110116857,84986,1763014456,5,3,2,435
134152293,64121,1763985553,5,3,2,412
123569811,81041,1764481417,5,3,2,303
141927713,67020,1764286151,5,3,2,483
143957251,66935,1766739132,5,3,2,601
137440548,52923,1763404904,5,3,2,908
131584552,41223,1762435525,9,5,2,295
133920907,43314,1763161580,11,2,2,252
118209668,81129,1766523638,5,3,2,881
122368309,63012,1764860700,5,3,4,928
131758840,77625,1765905226,5,3,2,704
136841151,65225,1764017652,5,3,2,640
123005225,48204,1763195998,5,3,2,661
122839171,54147,1763743510,5,3,2,566
100503533,52923,1763546560,5,3,2,718
129447867,42987,1763203309,11,2,4,55
140333018,41223,1762621669,5,3,2,360
139912609,37258,1764606689,5,3,2,840
140477671,14167,1763332158,5,3,2,751
132383870,48700,1764228771,5,3,2,496
137540923,39402,1764267984,5,3,2,766
107978720,87137,1763199907,5,3,2,974
122505431,34579,1766055756,12,1,1,143
126009061,26508,1766690856,1,1,2,290
145571377,66235,1766145931,4,2,2,33
125874815,75143,1764467085,5,3,2,301
117946844,71868,1765135292,5,3,2,725
127850138,52315,1763234549,5,3,2,908
126022668,21731,1763910702,8,4,2,17
137836815,22227,1766355329,5,3,2,893
103748485,37167,1764019602,12,1,2,260
148083649,86532,1762796562,5,3,2,434
119760483,60043,1763256112,8,4,2,154
147440264,37258,1766092542,5,3,2,565
122297789,68832,1765848966,5,3,2,882
131367463,30093,1766767865,5,3,2,336
145932282,52923,1765872297,8,4,1,105
109214365,84986,1763842799,5,3,4,312
137903616,77797,1764022787,5,3,2,455
124467753,37655,1767010341,5,3,2,937
115577233,82210,1767068172,5,3,2,996
126875499,54738,1766815159,5,3,2,655
147985755,83031,1762685862,5,3,2,831
126248026,40284,1767120401,5,3,2,935
118785331,35750,1762835219,5,3,2,874
111021523,33352,1763182322,5,3,2,327
142548824,39754,1765664560,5,3,2,454
121909747,50726,1763947598,5,3,2,496
119311052,41223,1765965554,5,3,3,869
130438375,71868,1766219018,2,1,2,197
100003182,37655,1764491113,5,3,2,697
134411373,21731,1766698093,5,3,2,424
138050136,54147,1764762149,3,2,2,31
138915518,61053,1765412558,8,4,2,233
128829864,85000,1767169005,2,1,1,239
149920363,54147,1763563581,5,3,2,930
128244303,68832,1762938487,10,5,2,47
148712607,54738,1766335826,5,3,2,856
145020307,48700,1764404225,5,3,2,506
108982342,87309,1764190685,5,3,2,337
108661744,82798,1763665461,5,3,2,396
149276566,82988,1765713797,5,3,2,314
133368700,29849,1764135001,5,3,2,366
115432122,17850,1764721585,11,2,2,284
139640623,27865,1764723000,5,3,2,848
141106179,69791,1765527083,5,3,2,612
138208088,37167,1763608477,5,3,2,801
106314940,66935,1766639584,5,3,2,368
107023106,45993,1766177595,5,3,4,906
118306024,77797,1763850376,5,3,4,319
122740623,18585,1764334708,5,3,2,774
105157288,87309,1766599234,5,3,2,613
143790489,43314,1765235214,5,3,2,421
103522133,75866,1766327229,5,3,2,654
101280626,48693,1764311135,4,2,2,10
110778883,34579,1764104575,5,3,2,975
101231147,14167,1763509682,5,3,2,935
132602835,60043,1765207192,5,3,2,983
107871081,84986,1765267520,5,3,2,676
121798172,48700,1766647893,5,3,2,419
106031075,69669,1765584251,5,3,3,898
104322700,29387,1766132553,5,3,2,804
118073596,52315,1763887113,5,3,2,873
118278363,48693,1765977880,5,3,2,367
102551508,81041,1766265651,5,3,2,442
142487153,67020,1763968694,1,1,2,128
137887987,76273,1766280963,5,3,2,432
148366952,57130,1765081016,6,3,2,43
123838753,69676,1764003286,5,3,2,766
102258721,48331,1766670444,7,4,2,256
124719205,59215,1762844829,5,3,2,760
126428960,59669,1763892098,5,3,2,520
104820681,27865,1765298202,5,3,2,428
135414477,25878,1764837247,5,3,2,406
149378294,42987,1763381266,10,5,2,227
102657601,27865,1766392914,5,3,2,498
123247288,50082,1762977088,2,1,2,32
103557651,73601,1765904851,5,3,2,493
146292426,19949,1764004618,4,2,3,144
134016714,49928,1765484995,8,4,2,87
124255027,33903,1764723132,5,3,2,697
128259162,17095,1766619847,1,1,2,25
104919822,64121,1763277719,2,1,2,88
117706301,26160,1765614354,4,2,2,42
134922449,81129,1764797361,4,2,2,233
118944843,49928,1764661443,4,2,2,265
112831263,24196,1764331459,5,3,2,362
130445868,49928,1763633259,5,3,2,844
116679672,49928,1763880230,5,3,2,653
101811024,35627,1766539433,5,3,3,632
134001131,45715,1766961403,5,3,2,618
109830214,78606,1763644411,7,4,2,261
139982963,69791,1766851230,5,3,4,337
119666784,17850,1763970319,5,3,2,534
138261934,46425,1763326444,9,5,2,170
143546503,66235,1764455639,5,3,2,905
142828939,49928,1763329333,11,2,2,219
125078346,46425,1767136428,5,3,2,908
111407802,50726,1766614416,5,3,2,737
147370465,66235,1764923315,4,2,2,229
124145012,80939,1765960383,5,3,2,689
118302768,49928,1766075247,5,3,2,660
109451152,18585,1766503823,5,3,2,996
133081174,57302,1762868927,5,3,2,857
112082672,59215,1765315387,5,3,2,767
118864715,68832,1764735995,5,3,2,616
125004272,39402,1765354429,5,3,2,355
137417327,32462,1766453071,5,3,2,471
135094084,52315,1764649210,5,3,2,731
122177069,23357,1763807686,5,3,2,717
105040862,32772,1766718127,6,3,2,86
122089442,52315,1764666815,6,3,3,59
127295233,46866,1765981243,5,3,2,492
128307087,57302,1764833033,5,3,2,961
134176102,48700,1765750288,8,4,2,161
141472613,71868,1766588661,5,3,2,661
111453537,69669,1763484440,3,2,2,265
108836982,73601,1765535504,10,5,2,133
136806040,39611,1764393100,4,2,2,14
138979940,13262,1764684610,12,1,2,84
144153985,75158,1763515967,1,1,2,91
147378475,29387,1764027098,5,3,2,763
139311949,54738,1764266750,5,3,2,443
116347776,57130,1765533265,11,2,2,248
141098727,66235,1765334073,6,3,2,14
108932546,23956,1764846582,5,3,2,302
142782028,66935,1765718885,8,4,2,221
105004448,17095,1763937625,12,1,2,203
107087244,64121,1766211128,5,3,2,355
123940594,16143,1764208409,3,2,2,300
145696814,45993,1763090708,8,4,2,258
121472222,27742,1765870585,9,5,2,266
149170267,63012,1763608163,5,3,2,896
146832833,33784,1765068515,12,1,2,87
140784441,49928,1766626728,5,3,2,407
143206471,54738,1763363057,5,3,2,572
129870340,45715,1765045977,5,3,4,891
147909111,69676,1766768420,5,3,2,371
106965576,83031,1764824172,2,1,2,104
121504814,67020,1764774662,5,3,2,946
109719485,73601,1766741063,9,5,2,243
131718685,66235,1765171217,10,5,2,194
109902926,68832,1766160418,2,1,2,89
109267985,21731,1764303743,5,3,2,533
145363128,46425,1766927742,5,3,2,695
126619780,48331,1767089634,8,4,2,28
122293251,40472,1765686790,12,1,2,280
121165456,16143,1764987298,5,3,2,616
132563754,22227,1763342930,3,2,2,243
139521646,85834,1764596665,5,3,2,624
118263395,26508,1764969491,5,3,2,510
131576958,19949,1766906471,5,3,1,655
135588597,48204,1764540479,5,3,2,962
119441441,66235,1764754068,5,3,2,715
119706007,48331,1763048847,5,3,2,868
127547154,84986,1765430875,5,3,2,691
142312186,23499,1763406164,5,3,3,842
113204108,88442,1764549734,5,3,2,468
126847347,14675,1762947107,5,3,2,853
112316955,59669,1765422636,5,3,2,705
135962608,55622,1764480381,10,5,2,257
147799527,29387,1765544311,5,3,2,481
135053936,76885,1767158489,5,3,2,884
114231987,81403,1763457509,5,3,2,710
139966048,61053,1766098063,5,3,2,679
124120068,77797,1765321402,3,2,2,74
143966219,45715,1763777450,5,3,2,871
132852310,25878,1765526688,5,3,2,875
110810790,61053,1763992082,12,1,2,239
148070123,41223,1764151212,5,3,1,730
106879225,33903,1763467803,5,3,2,579
140251597,48204,1766148710,11,2,2,158
146173370,43568,1765982384,5,3,2,843
135693322,69669,1766100568,5,3,2,546
119457775,76885,1764525695,2,1,2,82
118163999,29849,1763075446,5,3,2,441
144450906,50082,1765469972,5,3,2,654
105475408,16305,1762743718,5,3,2,523
125147947,84986,1766402334,9,5,2,36
140243262,77797,1764874437,5,3,2,434
141179194,16143,1763574006,4,2,2,31
128795465,34579,1765264516,5,3,2,472
120146623,27742,1764792431,5,3,2,723
105339028,34001,1766970157,5,3,2,770
101608393,80939,1766869962,5,3,2,999
137512249,78606,1765169470,5,3,2,410
124543050,16305,1764771423,9,5,2,224
113091022,75143,1767031145,5,3,2,595
142265206,54738,1767113528,5,3,2,823
107910184,67654,1763648172,11,2,2,146
129770235,19949,1764177650,5,3,2,529
129191221,85834,1762908546,5,3,2,772
119948253,50082,1767055461,9,5,2,149
128035292,66935,1764356497,5,3,2,920
106348309,77625,1765216696,11,2,2,87
139018163,14167,1765148505,5,3,3,515
103350729,61192,1763097967,5,3,2,686
148852731,81041,1766252872,5,3,2,346
104924376,64893,1763479013,5,3,2,457
125048887,40472,1765042205,11,2,2,161
130568392,77625,1764383352,5,3,2,490
100547952,75143,1763853964,5,3,2,814
142329739,39402,1764605910,5,3,2,769
143353679,67020,1763647910,12,1,2,224
106261538,88442,1766788402,5,3,2,354
133480552,27865,1763901412,5,3,2,517
106592769,67020,1765530617,5,3,1,665
138792747,50082,1764499736,5,3,2,734
108029300,15936,1764798119,1,1,2,85
129575672,27742,1764257749,10,5,2,59
112069521,42987,1765199326,10,5,2,256
112003710,23985,1767133699,5,3,2,725
130264525,22227,1763544998,5,3,2,938
112563268,82798,1763236909,5,3,2,786
142562507,39611,1766696702,5,3,2,693
125886245,73601,1765041871,5,3,2,699
146184950,69669,1762708934,1,1,2,235
132654432,48204,1766767287,5,3,2,820
100089562,64121,1766368273,3,2,2,63
111421792,66235,1763842597,4,2,2,52
129066742,81129,1766570579,4,2,2,172
117314853,64893,1767016966,5,3,2,340
109045104,84780,1764885455,5,3,2,617
107498042,26160,1765095072,5,3,2,961
101773792,63012,1763607185,5,3,2,754
135266958,54147,1766776946,5,3,2,434
142125849,64121,1764987310,5,3,2,555
126701033,27742,1765029652,5,3,2,840
105477241,29849,1765809757,4,2,2,296
105264001,50726,1766278318,5,3,2,670
109555846,32462,1762456231,10,5,2,202
113931061,40472,1765160208,5,3,2,827
149664813,48693,1765857668,5,3,2,465
127316461,34001,1766691075,9,5,2,89
133578979,37655,1763996062,7,4,2,97
136674816,23956,1762575486,5,3,2,488
118579275,48700,1764835987,5,3,2,599
132445376,25339,1762961473,5,3,2,599
113043943,39402,1763752364,10,5,2,180
110426299,78606,1763383095,3,2,2,13
106505497,43568,1764321121,5,3,3,637
135662647,54147,1764497519,8,4,2,94
138781729,54433,1765659472,2,1,2,201
120702468,61192,1765234193,5,3,2,870
123724425,51279,1765019892,5,3,2,346
111620412,69676,1767170792,5,3,2,312
122434108,54147,1763432185,5,3,2,762
121455255,48700,1764538445,7,4,2,299
131768302,75866,1765034319,5,3,2,988
133202419,14675,1765944979,5,3,2,896
133055964,59215,1764523746,8,4,2,148
101062056,72739,1763470182,11,2,2,268
102969861,75158,1765559551,6,3,2,14
106211978,46817,1766617069,5,3,1,931
144795427,34579,1766969157,11,2,2,285
115463693,76885,1765537851,5,3,2,716
106777829,76002,1764695538,5,3,2,665
105021622,64121,1765547391,6,3,3,145
109818886,81041,1763764954,5,3,2,439
142915792,52923,1764629483,5,3,2,668
143950314,49928,1766567447,5,3,2,662
105561904,63012,1763951473,7,4,2,197
125109048,76273,1763476939,8,4,4,15
135881032,41223,1763612285,5,3,2,595
131184121,66235,1766717715,5,3,2,820
101188547,52315,1765484034,5,3,2,876
128008775,88992,1763687881,5,3,2,380
113817836,82210,1764125850,5,3,1,715
116224421,59669,1764648962,5,3,2,856
115302655,80939,1766035653,3,2,2,228
134645264,27742,1766941808,5,3,2,1000
110943632,40284,1766717947,5,3,2,625
120527553,66235,1763931513,5,3,2,609
121409918,32462,1766780232,4,2,2,50
144472059,25339,1764151843,5,3,2,471
137056982,23499,1767182674,5,3,2,894
107139683,67654,1764325710,12,1,2,260
131648592,71868,1767069537,10,5,2,161
136329985,68832,1766845435,5,3,2,447
100427427,25878,1766373323,5,3,2,725
116868350,68832,1765222420,1,1,2,239
141465436,51279,1766494624,5,3,2,378
118389877,22135,1763619280,10,5,2,156
119459040,66235,1765120938,8,4,2,58
107620818,48693,1766945880,5,3,2,393
128125203,29849,1764883728,5,3,2,473
112789494,40284,1766529850,5,3,2,735
124788598,15936,1766688501,5,3,2,756
134083291,82210,1765692273,12,1,4,118
144108894,19431,1764703527,5,3,2,572
111974556,21731,1763802405,1,1,2,265
148989194,84986,1763426492,5,3,2,849
112016944,11436,1765817833,5,3,2,768
121634134,37655,1765205873,3,2,2,13
119520267,48693,1764567434,5,3,2,799
121223816,34579,1764412319,3,2,2,10
104496022,15936,1763481211,12,1,2,110
140476330,61053,1765028322,5,3,2,786
101375284,23357,1764320746,12,1,2,20
114717203,32462,1765942968,5,3,2,426
111618327,37167,1764281677,6,3,2,168
119067077,39611,1765688919,5,3,2,565
140974577,67020,1767071372,4,2,2,255
127556215,50726,1764154687,4,2,2,100
105650810,30093,1766331695,3,2,2,52
140253203,71920,1764049446,5,3,2,426
103202502,85834,1765151142,5,3,2,389
122133716,23956,1763742062,9,5,2,147
108337874,61053,1763050709,5,3,2,790
115123063,23985,1764100700,2,1,2,96
145502254,26160,1765158148,5,3,2,682
109012324,51279,1765615536,7,4,2,99
142675878,71920,1763844926,10,5,2,74
112775419,82988,1763862467,1,1,2,41
126898636,39402,1765789944,6,3,2,179
104099697,46323,1765769795,5,3,3,919
130551033,26160,1764864400,5,3,2,826
133844242,39754,1763474331,12,1,2,221
129488325,33468,1762960547,11,2,2,51
120944831,42987,1766813542,5,3,2,940
148346583,35627,1764819318,5,3,2,879
113762052,40472,1763659256,5,3,2,422
116763436,48331,1767194359,6,3,2,15
113052950,39402,1766682717,7,4,2,236
104593967,22135,1763178864,11,2,2,279
112112656,61053,1765264961,6,3,2,212
149846477,45993,1765870279,5,3,2,669
143307639,57130,1764129720,5,3,1,488
113140194,73601,1764980798,3,2,2,17
115950704,39754,1762576850,5,3,2,805
117491248,41995,1766175611,10,5,2,193
137817252,69676,1765541335,5,3,2,811
105156284,41995,1765572042,10,5,2,198
130699759,67020,1762399014,5,3,2,913
126952062,24196,1766523815,5,3,2,504
140682020,43568,1766403487,5,3,2,870
137389820,35627,1763805118,5,3,2,794
130925468,81041,1763265288,5,3,2,663
122931122,74640,1764470939,5,3,2,449
127807591,84780,1766489593,5,3,2,563
105685130,67020,1764599901,12,1,2,190
123210639,85000,1764490786,5,3,2,841
135218018,49928,1763272519,5,3,2,767
139774031,63012,1763839156,9,5,2,160
114826481,76885,1765501208,5,3,2,666
111625711,18585,1764379100,5,3,2,977
123892319,88442,1767006282,12,1,2,226
125621386,88309,1765905707,5,3,4,823
144651763,71868,1766666308,4,2,2,138
140050789,55622,1763261161,12,1,2,122
114932576,34579,1767173039,5,3,2,549
132001081,54738,1765363782,5,3,2,479
123178031,84780,1765717847,5,3,2,633
140334828,14675,1764094145,5,3,2,867
141441713,88992,1767029837,5,3,2,894
141882490,69676,1765004760,5,3,2,835
123721431,48204,1765385904,11,2,4,275
103019705,48204,1764677251,4,2,3,287
148426263,76002,1767143260,5,3,2,327
123075550,27865,1764753118,2,1,2,281
118270406,78606,1765911626,5,3,2,979
139785061,77797,1762786147,12,1,2,271
118015119,30093,1764008005,5,3,2,537
138042305,42987,1766734148,5,3,2,547
112957563,33468,1766532085,5,3,2,661
148533643,46866,1767006436,5,3,2,353
149818659,26508,1763471498,5,3,2,424
139463703,23956,1765515843,9,5,2,99
128206950,21731,1765777973,5,3,2,953
102387022,46323,1764396811,5,3,2,376
147911356,37655,1766422549,4,2,2,227
141766975,86532,1765146089,5,3,2,943
149218334,46425,1764309034,5,3,2,853
129087759,13262,1766493854,11,2,2,110
115337455,69669,1765883461,8,4,1,18
117238902,81041,1765071499,5,3,3,908
131891589,81403,1766901654,5,3,2,817
148624895,39611,1763951600,5,3,2,302
147804423,75866,1763239399,6,3,2,17
105614347,66935,1765010820,1,1,2,57
130133673,32462,1765903437,5,3,2,393
149402222,42987,1765904049,6,3,2,78
118436840,33468,1764967056,10,5,1,103
102589079,17850,1766929209,5,3,2,451
131299461,76273,1763086434,4,2,2,97
105858172,69676,1763691711,5,3,2,463
148075400,34579,1765433502,5,3,2,423
100817351,45993,1767000116,5,3,2,898
120435978,23499,1764149874,5,3,2,712
106800592,81129,1763331787,5,3,2,676
146990010,61192,1763400812,5,3,3,463
142751779,54738,1766266779,2,1,2,79
146814141,34001,1766124262,5,3,2,450
127712077,75143,1767149553,5,3,2,447
142525064,14167,1762689769,5,3,2,864
145351596,43568,1766502406,5,3,2,772
101682273,57728,1765288143,3,2,2,152
106505706,76885,1764753340,5,3,2,795
147314216,30093,1766430642,12,1,2,149
108121680,64893,1763218976,5,3,2,501
121743141,81403,1766927136,3,2,2,237
140062282,69669,1765301513,5,3,2,910
133154850,46866,1762462457,5,3,2,751
100465867,67020,1765215514,10,5,2,59
143346142,54147,1765007211,5,3,2,617
107608738,75158,1767053362,5,3,2,564
139834307,16305,1762656214,5,3,2,823
128419759,45715,1764950861,7,4,2,128
144281581,40472,1767149495,1,1,2,283
102629537,52315,1764330328,5,3,2,781
139373295,11436,1765456338,5,3,3,312
129814719,59215,1763289215,8,4,2,108
139930026,54738,1763288402,8,4,2,89
122374897,75143,1763612363,5,3,2,670
122577087,85000,1763377548,5,3,2,888
131761171,19431,1766060204,5,3,3,517
148330642,35627,1763230756,5,3,2,392
127580012,43314,1763638881,5,3,2,870
115075059,81041,1763906277,3,2,2,116
145819686,34001,1765858584,5,3,2,391
130226358,75866,1766625184,5,3,2,603
121854808,34001,1762702192,5,3,2,530
144547611,54147,1763173094,1,1,2,43
107338892,23499,1766618567,5,3,2,665
147849076,59605,1763066578,5,3,2,512
128807771,22227,1764363298,5,3,2,621
102531308,54433,1766469982,5,3,2,770
114744071,11436,1764273826,5,3,2,766
111398046,65225,1764777840,5,3,2,732
121775868,30093,1763042059,5,3,2,762
149426565,50726,1764682609,7,4,2,299
149475610,74640,1762785101,5,3,2,627
126328372,33784,1763749821,5,3,2,854
137015762,22227,1764171151,5,3,2,623
143786982,51279,1765800739,5,3,2,884
145635078,29849,1766557037,5,3,2,821
140283816,84986,1764727713,5,3,2,975
122255813,82988,1765445912,5,3,2,531
100252943,54433,1766006379,5,3,2,720
134184208,63012,1766866006,5,3,2,345
148895202,45993,1764511848,5,3,1,749
147892218,57302,1763452010,5,3,2,793
110111888,78606,1767194220,5,3,2,595
139196939,71868,1767021042,10,5,2,105
124817956,35750,1764646315,5,3,2,672
134333117,29849,1766587704,5,3,2,904
115724286,84986,1765111161,6,3,2,174
106398861,14675,1764945184,5,3,2,525
118261290,57728,1765782756,9,5,2,52
105038219,67654,1765609243,5,3,2,549
119884543,61053,1764759125,5,3,2,651
143625403,67654,1765828191,2,1,2,147
100782998,54433,1763892795,5,3,2,331
110703120,40472,1766796818,5,3,2,401
145532176,73601,1762625746,5,3,2,723
105940850,75158,1764653774,9,5,2,274
124138421,46425,1764260079,7,4,2,297
105188072,26160,1765142499,5,3,2,943
125221143,13262,1765733418,5,3,2,330
130766926,39611,1764914188,4,2,2,264
101872361,19949,1766563963,5,3,2,578
113678529,48700,1764693880,5,3,2,914
142225544,41223,1763165735,3,2,2,97
147910744,88309,1764373447,2,1,2,222
106886079,14675,1767114621,5,3,1,520
117725470,54433,1765581142,11,2,2,270
107220578,83031,1766357140,5,3,2,935
146204879,37258,1766724229,4,2,2,201
144501241,43314,1766923239,1,1,2,178
110885613,33784,1765283806,8,4,2,21
146847336,73601,1765969254,5,3,4,640
122540551,64893,1763171892,5,3,2,450
118054944,26160,1763896061,5,3,2,871
136756330,33784,1763970285,5,3,2,692
122168915,55622,1763311212,5,3,2,940
101034005,32772,1766957148,4,2,2,260
101234205,35627,1765271869,5,3,2,772
104157630,82988,1765581454,3,2,2,111
107675098,71868,1764833153,5,3,2,655
128193395,87309,1764830716,5,3,2,317
144861412,40284,1767080642,9,5,2,259
147912783,67654,1763376996,5,3,1,616
124529994,69676,1763938760,5,3,2,598
110165183,33468,1764392816,5,3,2,581
121037781,18585,1765113335,5,3,2,846
106501379,88442,1765659967,5,3,2,890
139001807,87137,1765312550,11,2,2,178
122655218,77797,1765999405,5,3,2,892
100850100,76002,1764438563,11,2,2,145
127790458,40472,1765884886,8,4,2,238
112593603,84780,1766171854,5,3,2,721
100271668,54433,1765990315,5,3,2,471
102180181,23985,1765242319,3,2,2,294
111612038,26160,1764422497,5,3,2,350
134008425,87309,1764193648,5,3,2,777
126043552,54433,1766475250,5,3,2,758
130387415,14675,1766057487,5,3,2,876
108395673,67654,1762938427,5,3,2,943
140902407,23357,1766198815,5,3,2,366
132507048,15936,1764637387,7,4,2,94
107241470,13262,1764415758,6,3,2,64
104851480,82798,1764232169,5,3,2,579
149330642,73601,1765791480,2,1,2,205
119649189,23357,1763443621,5,3,3,937
110332140,48693,1765067888,5,3,2,787
126539381,42987,1764952074,5,3,2,809
125577163,46425,1767100328,5,3,2,705
130746771,81403,1766065371,5,3,2,988
138499560,73601,1765824470,6,3,2,77
111265082,88992,1763646336,9,5,2,248
117641992,46323,1763051979,8,4,2,193
145499000,87137,1766801100,5,3,2,997
101674610,24196,1767117054,11,2,2,166
107064327,69669,1763933707,5,3,2,606
141402324,23357,1766042901,5,3,2,578
144973990,88442,1767036405,5,3,2,546
117002383,21731,1764700945,5,3,2,367
105248142,84780,1765995951,12,1,2,25
122728328,21731,1766401234,5,3,2,328
128129380,27742,1764372069,9,5,2,242
147084430,83031,1763658088,5,3,2,966
110391859,19949,1764463366,5,3,3,593
149894529,55622,1763078980,5,3,2,985
113670117,86532,1764930940,8,4,2,274
142929723,66235,1763592329,5,3,2,623
144518247,46817,1767127230,9,5,2,70
104335082,39402,1764205994,6,3,3,118
119145534,33352,1763352037,5,3,3,984
134378538,52923,1765107123,12,1,2,132
149853050,52923,1764475152,5,3,2,789
135126036,23985,1765646088,5,3,2,425
143629136,26508,1763699528,5,3,3,701
149107518,26508,1765793281,5,3,2,402
